TxnHash,Ts,Dt,Action,Buyer,NFT,TokenID,TType,Quantity,Price,Market
0xf76a5181ef7c672e9e43471bb919e4d9b19e65886883afe9444dc40ba0a52e5e,1578072961,2020-01-03 17:36:01,Bought,0x6b0be228330914513f361b4f70d218dd49ad75d3,Sandbox's LANDs,95661,ERC721,1,0.30000000000000004 ETH ($40.272000000000006),Opensea
0xb797e78f80db7711ad649928f8e953bf54a83abfc710136e2353ae06b9269573,1578077338,2020-01-03 18:48:58,Bought,0x6b0be228330914513f361b4f70d218dd49ad75d3,Sandbox's LANDs,96070,ERC721,1,0.2857142857142857 ETH ($38.354285714285716),Opensea
0xb797e78f80db7711ad649928f8e953bf54a83abfc710136e2353ae06b9269573,1578077338,2020-01-03 18:48:58,Bought,0x6b0be228330914513f361b4f70d218dd49ad75d3,Sandbox's LANDs,96071,ERC721,1,0.2857142857142857 ETH ($38.354285714285716),Opensea
0xb797e78f80db7711ad649928f8e953bf54a83abfc710136e2353ae06b9269573,1578077338,2020-01-03 18:48:58,Bought,0x6b0be228330914513f361b4f70d218dd49ad75d3,Sandbox's LANDs,96477,ERC721,1,0.2857142857142857 ETH ($38.354285714285716),Opensea
0xb797e78f80db7711ad649928f8e953bf54a83abfc710136e2353ae06b9269573,1578077338,2020-01-03 18:48:58,Bought,0x6b0be228330914513f361b4f70d218dd49ad75d3,Sandbox's LANDs,96478,ERC721,1,0.2857142857142857 ETH ($38.354285714285716),Opensea
0xb797e78f80db7711ad649928f8e953bf54a83abfc710136e2353ae06b9269573,1578077338,2020-01-03 18:48:58,Bought,0x6b0be228330914513f361b4f70d218dd49ad75d3,Sandbox's LANDs,96885,ERC721,1,0.2857142857142857 ETH ($38.354285714285716),Opensea
0xb797e78f80db7711ad649928f8e953bf54a83abfc710136e2353ae06b9269573,1578077338,2020-01-03 18:48:58,Bought,0x6b0be228330914513f361b4f70d218dd49ad75d3,Sandbox's LANDs,96886,ERC721,1,0.2857142857142857 ETH ($38.354285714285716),Opensea
0xb797e78f80db7711ad649928f8e953bf54a83abfc710136e2353ae06b9269573,1578077338,2020-01-03 18:48:58,Bought,0x6b0be228330914513f361b4f70d218dd49ad75d3,Sandbox's LANDs,97293,ERC721,1,0.2857142857142857 ETH ($38.354285714285716),Opensea
0x3b9b024d288b900ed30c91e632b9cfae56ddbfbc38c6cddaa55d8c013a4947d8,1578127610,2020-01-04 08:46:50,Bought,0x6b0be228330914513f361b4f70d218dd49ad75d3,Sandbox's LANDs,96859,ERC721,1,0.27 ETH ($36.234),Opensea
0x76f76bb01d9e3ee0bcb193f73aa31e408011b22776ceb2b8885d852f70fa3a77,1578127662,2020-01-04 08:47:42,Bought,0x6b0be228330914513f361b4f70d218dd49ad75d3,Sandbox's LANDs,96862,ERC721,1,0.27 ETH ($36.234),Opensea
0x8a7f9e6332ec8b66cb9d10928998cfe71896ce870437f3e409b34dd908f5fa2f,1578262818,2020-01-05 22:20:18,Bought,0x7554c46eb39c3ba5eb3c6d99b65a751832059605,Sandbox's LANDs,89521,ERC721,1,0.268 ETH ($36.314),Opensea
0x8a7f9e6332ec8b66cb9d10928998cfe71896ce870437f3e409b34dd908f5fa2f,1578262818,2020-01-05 22:20:18,Bought,0x7554c46eb39c3ba5eb3c6d99b65a751832059605,Sandbox's LANDs,89522,ERC721,1,0.268 ETH ($36.314),Opensea
0x8a7f9e6332ec8b66cb9d10928998cfe71896ce870437f3e409b34dd908f5fa2f,1578262818,2020-01-05 22:20:18,Bought,0x7554c46eb39c3ba5eb3c6d99b65a751832059605,Sandbox's LANDs,89929,ERC721,1,0.268 ETH ($36.314),Opensea
0x8a7f9e6332ec8b66cb9d10928998cfe71896ce870437f3e409b34dd908f5fa2f,1578262818,2020-01-05 22:20:18,Bought,0x7554c46eb39c3ba5eb3c6d99b65a751832059605,Sandbox's LANDs,89930,ERC721,1,0.268 ETH ($36.314),Opensea
0x8a7f9e6332ec8b66cb9d10928998cfe71896ce870437f3e409b34dd908f5fa2f,1578262818,2020-01-05 22:20:18,Bought,0x7554c46eb39c3ba5eb3c6d99b65a751832059605,Sandbox's LANDs,90337,ERC721,1,0.268 ETH ($36.314),Opensea
0x006c3dbe6529cc3ce56dfc6eb173bc664bef9afba58af56eec37577a9c0aa444,1578295741,2020-01-06 07:29:01,Bought,0x1204e98218f81eaa52578d340cba8ad2dc975c65,Sandbox's LANDs,88314,ERC721,1,0.27 ETH ($38.920500000000004),Opensea
0x006c3dbe6529cc3ce56dfc6eb173bc664bef9afba58af56eec37577a9c0aa444,1578295741,2020-01-06 07:29:01,Bought,0x1204e98218f81eaa52578d340cba8ad2dc975c65,Sandbox's LANDs,98112,ERC721,1,0.27 ETH ($38.920500000000004),Opensea
0x987776221c060c08e3e356d896caffb3b7368186654ed3d2432bba7d561138c4,1578612391,2020-01-09 23:26:31,Bought,0xa4ad045d62a493f0ed883b413866448afb13087c,Sandbox's LANDs,96033,ERC721,1,0.2699 ETH ($37.176026),Opensea
0x73351b36cc959d0d148b76b87197b5b2d7cb04ad2e47ddb1aef0645d4f1d4345,1578767325,2020-01-11 18:28:45,Bought,0x2ee92c196d63f2313a52c4bb48f427361460636b,Sandbox's LANDs,102156,ERC721,1,0.3 ETH ($42.756),Opensea
0xa81aa997c1f8aebfc903bcadc3772ecf2c78373831ed6c78729372f8035bc7bf,1578774320,2020-01-11 20:25:20,Bought,0x8409d635f7c2260976c2ab84b18cdbcaa94cf76c,Sandbox's LANDs,89504,ERC721,1,0.27 ETH ($38.4804),Opensea
0x967ab6e61e8877d07b1879b9fcd9b6f1fe884f4b8d1b8cc1086edec9d4c1c5fc,1579341161,2020-01-18 09:52:41,Bought,0x67e1ab582fd4744c04a817593a089e82129bc18c,Sandbox's LANDs,104200,ERC721,1,0.26 ETH ($45.2166),Opensea
0xa91e2b44616da6c5818f343522ae6b8de4fdac3e692ca4652949ec69dd66ad23,1579394957,2020-01-19 00:49:17,Bought,0xb6103b35c1dfcfbc66aa6aa59e5dec376b79dd6a,Sandbox's LANDs,95649,ERC721,1,0.3 ETH ($50.07599999999999),Opensea
0x4049ca9bced685ea176bb67d74b48bcf95b17afb0f8523367866c75b18309ef4,1579417156,2020-01-19 06:59:16,Bought,0x7284b6a4233b8b05910f2cbf7dbf6715325f6fcb,Sandbox's LANDs,94404,ERC721,1,0.22 ETH ($36.7224),Opensea
0x4049ca9bced685ea176bb67d74b48bcf95b17afb0f8523367866c75b18309ef4,1579417156,2020-01-19 06:59:16,Bought,0x7284b6a4233b8b05910f2cbf7dbf6715325f6fcb,Sandbox's LANDs,94812,ERC721,1,0.22 ETH ($36.7224),Opensea
0x4049ca9bced685ea176bb67d74b48bcf95b17afb0f8523367866c75b18309ef4,1579417156,2020-01-19 06:59:16,Bought,0x7284b6a4233b8b05910f2cbf7dbf6715325f6fcb,Sandbox's LANDs,94813,ERC721,1,0.22 ETH ($36.7224),Opensea
0x4049ca9bced685ea176bb67d74b48bcf95b17afb0f8523367866c75b18309ef4,1579417156,2020-01-19 06:59:16,Bought,0x7284b6a4233b8b05910f2cbf7dbf6715325f6fcb,Sandbox's LANDs,94814,ERC721,1,0.22 ETH ($36.7224),Opensea
0xb41803694a41885992e4ad516a01f00e8a28ea30ea664889484fb1a1c81b0e15,1579553114,2020-01-20 20:45:14,Bought,0x67e1ab582fd4744c04a817593a089e82129bc18c,Sandbox's LANDs,95254,ERC721,1,0.24 ETH ($39.993599999999994),Opensea
0xaa5fcfe28d05b35cce3e83f539990d1c4b60ef9b1c40afd1c813e94b6dfb7311,1579554801,2020-01-20 21:13:21,Bought,0x67e1ab582fd4744c04a817593a089e82129bc18c,Sandbox's LANDs,90750,ERC721,1,0.24 ETH ($39.993599999999994),Opensea
0xc372170b70d642a1bfd21577fc6d7f55280928d0231ac1a0dfaa85f49444e84a,1579662563,2020-01-22 03:09:23,Bought,0x34f5cd7ed678d8d5436ce9ba44968d8a0ea25590,Sandbox's LANDs,97258,ERC721,1,0.22 ETH ($36.9534),Opensea
0xf6a73b5bce8f223e41a4c19c20c0f40628af3aad7a13b745d69c5272a7b76472,1579708072,2020-01-22 15:47:52,Bought,0xe094514690e136c0d0c23b5371f767bdef320506,Sandbox's LANDs,95218,ERC721,1,0.22 ETH ($36.9534),Opensea
0xf6a73b5bce8f223e41a4c19c20c0f40628af3aad7a13b745d69c5272a7b76472,1579708072,2020-01-22 15:47:52,Bought,0xe094514690e136c0d0c23b5371f767bdef320506,Sandbox's LANDs,95219,ERC721,1,0.22 ETH ($36.9534),Opensea
0xf6a73b5bce8f223e41a4c19c20c0f40628af3aad7a13b745d69c5272a7b76472,1579708072,2020-01-22 15:47:52,Bought,0xe094514690e136c0d0c23b5371f767bdef320506,Sandbox's LANDs,95626,ERC721,1,0.22 ETH ($36.9534),Opensea
0xf6a73b5bce8f223e41a4c19c20c0f40628af3aad7a13b745d69c5272a7b76472,1579708072,2020-01-22 15:47:52,Bought,0xe094514690e136c0d0c23b5371f767bdef320506,Sandbox's LANDs,96034,ERC721,1,0.22 ETH ($36.9534),Opensea
0x62de93168afee4aba344ab74c2524f3665381e5b0155659aa94160187784ea0c,1579722847,2020-01-22 19:54:07,Bought,0xf902d068920234957d2908b8b0156e61c0bea2c2,Sandbox's LANDs,96451,ERC721,1,0.23166666666666666 ETH ($38.91305),Opensea
0x62de93168afee4aba344ab74c2524f3665381e5b0155659aa94160187784ea0c,1579722847,2020-01-22 19:54:07,Bought,0xf902d068920234957d2908b8b0156e61c0bea2c2,Sandbox's LANDs,96452,ERC721,1,0.23166666666666666 ETH ($38.91305),Opensea
0x62de93168afee4aba344ab74c2524f3665381e5b0155659aa94160187784ea0c,1579722847,2020-01-22 19:54:07,Bought,0xf902d068920234957d2908b8b0156e61c0bea2c2,Sandbox's LANDs,96860,ERC721,1,0.23166666666666666 ETH ($38.91305),Opensea
0x62de93168afee4aba344ab74c2524f3665381e5b0155659aa94160187784ea0c,1579722847,2020-01-22 19:54:07,Bought,0xf902d068920234957d2908b8b0156e61c0bea2c2,Sandbox's LANDs,96861,ERC721,1,0.23166666666666666 ETH ($38.91305),Opensea
0x62de93168afee4aba344ab74c2524f3665381e5b0155659aa94160187784ea0c,1579722847,2020-01-22 19:54:07,Bought,0xf902d068920234957d2908b8b0156e61c0bea2c2,Sandbox's LANDs,97268,ERC721,1,0.23166666666666666 ETH ($38.91305),Opensea
0x62de93168afee4aba344ab74c2524f3665381e5b0155659aa94160187784ea0c,1579722847,2020-01-22 19:54:07,Bought,0xf902d068920234957d2908b8b0156e61c0bea2c2,Sandbox's LANDs,97269,ERC721,1,0.23166666666666666 ETH ($38.91305),Opensea
0xf0f060ae98c0fa75078c4a200a293131c7e1fd5f7484508365c3eca1d769ab37,1579722981,2020-01-22 19:56:21,Bought,0xf902d068920234957d2908b8b0156e61c0bea2c2,Sandbox's LANDs,96880,ERC721,1,0.24 ETH ($40.312799999999996),Opensea
0x4404848adad11482fd374035ebcafef16a9bb6fdc191129076227683d8b7d8a3,1579723262,2020-01-22 20:01:02,Bought,0xf902d068920234957d2908b8b0156e61c0bea2c2,Sandbox's LANDs,96062,ERC721,1,0.24 ETH ($40.312799999999996),Opensea
0xb9ee494234a6b68ecff36227f9eb1a32c83b93011a39e71dd2c90c6e83d3a9f7,1579723705,2020-01-22 20:08:25,Bought,0xf902d068920234957d2908b8b0156e61c0bea2c2,Sandbox's LANDs,96470,ERC721,1,0.24 ETH ($40.312799999999996),Opensea
0xdb4f8fdb4f6fd7835f1c3fdc48c77792bbaf9b70134fa184f8f74c0bc9dbb82c,1579724350,2020-01-22 20:19:10,Bought,0xf902d068920234957d2908b8b0156e61c0bea2c2,Sandbox's LANDs,105421,ERC721,1,0.23 ETH ($38.6331),Opensea
0xaf0679a3dfdbbbafc64fd20a5ccc4dc1782befb1050f68b08a7d7adbb02265eb,1579799969,2020-01-23 17:19:29,Bought,0xc454e2b4ebb3c74b2caf83e74067a8055b375e4e,Sandbox's LANDs,100155,ERC721,1,0.2285714285714286 ETH ($37.14514285714286),Opensea
0xaf0679a3dfdbbbafc64fd20a5ccc4dc1782befb1050f68b08a7d7adbb02265eb,1579799969,2020-01-23 17:19:29,Bought,0xc454e2b4ebb3c74b2caf83e74067a8055b375e4e,Sandbox's LANDs,98931,ERC721,1,0.2285714285714286 ETH ($37.14514285714286),Opensea
0xaf0679a3dfdbbbafc64fd20a5ccc4dc1782befb1050f68b08a7d7adbb02265eb,1579799969,2020-01-23 17:19:29,Bought,0xc454e2b4ebb3c74b2caf83e74067a8055b375e4e,Sandbox's LANDs,98932,ERC721,1,0.2285714285714286 ETH ($37.14514285714286),Opensea
0xaf0679a3dfdbbbafc64fd20a5ccc4dc1782befb1050f68b08a7d7adbb02265eb,1579799969,2020-01-23 17:19:29,Bought,0xc454e2b4ebb3c74b2caf83e74067a8055b375e4e,Sandbox's LANDs,98933,ERC721,1,0.2285714285714286 ETH ($37.14514285714286),Opensea
0xaf0679a3dfdbbbafc64fd20a5ccc4dc1782befb1050f68b08a7d7adbb02265eb,1579799969,2020-01-23 17:19:29,Bought,0xc454e2b4ebb3c74b2caf83e74067a8055b375e4e,Sandbox's LANDs,99339,ERC721,1,0.2285714285714286 ETH ($37.14514285714286),Opensea
